UUID,timeSlot,totalKeys,sharing,consumption,remainder
79394d52d0794fda6566cbb829fee639,57,17643,13588,6592.031934,0.626365588
7cda77cd212ff9a480f08ca8a91f0eca,57,4849651,4572837,2349642.816,0.5155027
8569bee0f4aba3c064656bff33a63b1f,57,109051897,60037765,31273824.19,0.713220723
91dbcd5baf074fe8be6f39281bf835f2,57,43,35,19.583595,0.544567558
96b7bd9a421bca1b6a8e2916b9ce9f93,57,1474545,192303,146677.8307,0.900526718
96cc4d1951f719c6cd9340eb9b502315,57,1166,493,715.2732611,0.386558095
9f1da583f2fe3f475c87afdae6abb996,57,71303160,19267471,33122559.96,0.535468555
a28aafe3a71af397e522b57b2d36f0ab,57,9,6,7.619955817,0.153338243
a9448eba34ad3e5c3eff2f19199bad94,57,1073741823,501686286,162345625.6,0.848803854
b28f42d989cfc821a762df290c62f729,57,1073741822,365570044,1067016853,0.006263115
b50ff253b9fec25367c1a40a8d230e86,57,0,0,0,0.657237236
bf9e293b83ddbb32040aac0c6be221e5,58,0,0,0,0.585509436
cd4c30b63be63dae7decda66c45e6ee5,58,0,0,0,0.509169778
da43ab15b4ab7324d91f3717b2d9e029,58,334,321,57.56818005,0.827640179
e48bd34b652bb6ac51fd18fbb523c2b4,58,0,0,0,0.510297015
e5e924358c73cd453d7fb072ef0442aa,58,9,0,8.016239956,0.109306672
e7f180f200d2b3d396c7cf54570eaef2,58,1140850680,297988065,218554157.6,0.808428779
f0c25ed4f215935329887ef1cfeb0830,58,0,0,0,0.377222865
f99f8089688072c369867930674a2f5f,58,0,0,0,0.973437869
fbf102d198ba287a353b0cddc191cb0d,58,156120,42591,135788.5588,0.130229575
fdb56adec625fc4c0438fdc70c97e2dd,58,0,0,0,0.012028424
000c00a0e99903f7255edf24d9ab0b6a,58,233454,169022,134636.2234,0.423285857
19eeafb7e15ffdc347fc9f61116ea605,58,8650740,2003570,336780.2334,0.961069199
1af9d33faff1826077e29e195ac5ef14,58,62445,4029,53488.08322,0.143436893
1b7b4236e27163699013842b23f58639,58,167772155,100703341,119899051.5,0.285345941
23e6fc29cc7fdf127fd57797caec1ef9,58,150994938,131280904,141515318,0.062781045
24b701ecd0db088223878f634ae6d43e,58,6441,3016,2367.443273,0.632441659
24f476df91974ae3b048f581ccb793fb,58,0,0,0,0.912729005
2625494724018df4323553ff542e2e5a,58,10858,2027,5897.910939,0.456814244
286b271a873c7b4e190f384e28e4063a,58,2686962,1456000,468981.1821,0.825460434
2a5fdd3f3ba34c005a3b110662f2420e,58,402653181,293732159,46573297.7,0.884333963
2b880bc9b8bead31e44c22e9cdb8f25c,58,0,0,0,0.858968101
32ab7472fba2c88bab5ba0c0961b3457,58,26214390,7975723,3530266.88,0.865330954
32cfe384db792f80725b066ae72b087b,58,187,63,26.8656705,0.856333313
39469674a01435b4e00763a53c550bae,58,2103,208,1898.074808,0.097444219
3ab3f2ea66efecc264a7681fc7c5ec26,58,1,0,0.793087702,0.206912298
3b23e436f382689ed501eb22c1b95736,58,15204341,8924136,1336377.756,0.912105513
4170a28cc94f27124d0582470c7a804a,58,79,44,60.83488477,0.229938167
582dff23dc4fe61ae147f9bbffddb682,58,3720,1682,1260.151181,0.661249683
5da7f1a2c0703c294a1b14677c00ab70,58,44040183,11127947,41069426.22,0.067455596
6e0c2e9c32fac15d0b736e7f72760ce0,58,802800,163819,157303.7286,0.804056143
726fd6325dc02b13a68e292891fd74d5,58,633,133,563.3435661,0.11004176
751cbcc1c2e98718b8504bde96824acb,58,434159,382194,142430.7481,0.671938741
79394d52d0794fda6566cbb829fee639,58,17643,7129,16007.789,0.092683274
7cda77cd212ff9a480f08ca8a91f0eca,58,4849651,105572,2681065.754,0.447163156
8569bee0f4aba3c064656bff33a63b1f,58,109051897,5237977,23524284.62,0.784283582
91dbcd5baf074fe8be6f39281bf835f2,58,43,0,41.65238183,0.031339957
96b7bd9a421bca1b6a8e2916b9ce9f93,58,1474545,1211813,126425.8906,0.914261084
96cc4d1951f719c6cd9340eb9b502315,58,1166,316,862.2901745,0.260471548
9f1da583f2fe3f475c87afdae6abb996,58,71303160,21567067,9276533.419,0.869900108
a28aafe3a71af397e522b57b2d36f0ab,58,9,1,5.169722991,0.425586334
a9448eba34ad3e5c3eff2f19199bad94,58,1073741823,251960269,151809961.1,0.858615956
b28f42d989cfc821a762df290c62f729,58,1073741822,849758704,432467336.5,0.597233406
b50ff253b9fec25367c1a40a8d230e86,58,0,0,0,0.531438055
bf9e293b83ddbb32040aac0c6be221e5,59,0,0,0,0.323349862
cd4c30b63be63dae7decda66c45e6ee5,59,0,0,0,0.168486438
da43ab15b4ab7324d91f3717b2d9e029,59,334,189,156.5600772,0.531257254
e48bd34b652bb6ac51fd18fbb523c2b4,59,0,0,0,0.110241284
e5e924358c73cd453d7fb072ef0442aa,59,9,2,3.873887647,0.569568039
e7f180f200d2b3d396c7cf54570eaef2,59,1140850680,1134861156,304384164.4,0.733195439
f0c25ed4f215935329887ef1cfeb0830,59,0,0,0,0.673557801
f99f8089688072c369867930674a2f5f,59,0,0,0,0.895747376
fbf102d198ba287a353b0cddc191cb0d,59,156120,53673,109510.773,0.298547444
fdb56adec625fc4c0438fdc70c97e2dd,59,0,0,0,0.606961439
000c00a0e99903f7255edf24d9ab0b6a,59,233454,211081,193215.8174,0.172360219
19eeafb7e15ffdc347fc9f61116ea605,59,8650740,5404402,2082070.06,0.759318849
1af9d33faff1826077e29e195ac5ef14,59,62445,59494,22855.22363,0.633994337
1b7b4236e27163699013842b23f58639,59,167772155,66107235,139172980.7,0.170464368
23e6fc29cc7fdf127fd57797caec1ef9,59,150994938,1893471,20533013.09,0.864015222
24b701ecd0db088223878f634ae6d43e,59,6441,869,5059.020888,0.214559713
24f476df91974ae3b048f581ccb793fb,59,0,0,0,0.751665022
2625494724018df4323553ff542e2e5a,59,10858,4090,4191.806408,0.613943046
286b271a873c7b4e190f384e28e4063a,59,2686962,1932137,1416859.092,0.472691057
2a5fdd3f3ba34c005a3b110662f2420e,59,402653181,300577621,218276395.7,0.457904703
2b880bc9b8bead31e44c22e9cdb8f25c,59,0,0,0,0.766237275
32ab7472fba2c88bab5ba0c0961b3457,59,26214390,22756392,2765808.517,0.894492738
32cfe384db792f80725b066ae72b087b,59,187,2,74.03650592,0.604082856
39469674a01435b4e00763a53c550bae,59,2103,1895,379.3978283,0.819592093
3ab3f2ea66efecc264a7681fc7c5ec26,59,1,0,0.884740861,0.115259139
3b23e436f382689ed501eb22c1b95736,59,15204341,10937418,11147501.41,0.266821139
4170a28cc94f27124d0582470c7a804a,59,79,66,48.76585626,0.38271068
582dff23dc4fe61ae147f9bbffddb682,59,3720,1649,3232.268145,0.131110714
5da7f1a2c0703c294a1b14677c00ab70,59,44040183,14909066,8304533.332,0.811432815
6e0c2e9c32fac15d0b736e7f72760ce0,59,802800,712855,692613.2747,0.137253021
726fd6325dc02b13a68e292891fd74d5,59,633,205,175.8090852,0.722260529
751cbcc1c2e98718b8504bde96824acb,59,434159,290835,245478.101,0.434589399
79394d52d0794fda6566cbb829fee639,59,17643,999,4751.959182,0.730660365
7cda77cd212ff9a480f08ca8a91f0eca,59,4849651,283422,256698.1988,0.947068727
8569bee0f4aba3c064656bff33a63b1f,59,109051897,39719501,98485450.42,0.096893744
91dbcd5baf074fe8be6f39281bf835f2,59,43,39,39.02733649,0.092387524
96b7bd9a421bca1b6a8e2916b9ce9f93,59,1474545,881208,1300689.015,0.117904835
96cc4d1951f719c6cd9340eb9b502315,59,1166,625,865.0000569,0.258147464
9f1da583f2fe3f475c87afdae6abb996,59,71303160,1110423,56609815.53,0.20606863
a28aafe3a71af397e522b57b2d36f0ab,59,9,1,8.349167066,0.07231477
a9448eba34ad3e5c3eff2f19199bad94,59,1073741823,478162390,517529238.8,0.518013336
b28f42d989cfc821a762df290c62f729,59,1073741822,444081489,3831134.256,0.996431978
b50ff253b9fec25367c1a40a8d230e86,59,0,0,0,0.26704516
bf9e293b83ddbb32040aac0c6be221e5,60,0,0,0,0.278582435
cd4c30b63be63dae7decda66c45e6ee5,60,0,0,0,0.769496185
da43ab15b4ab7324d91f3717b2d9e029,60,334,174,144.9585865,0.565992256
e48bd34b652bb6ac51fd18fbb523c2b4,60,0,0,0,0.21990813
e5e924358c73cd453d7fb072ef0442aa,60,9,3,8.939784588,0.006690601
e7f180f200d2b3d396c7cf54570eaef2,60,1140850680,542593785,234228300.1,0.794689783
f0c25ed4f215935329887ef1cfeb0830,60,0,0,0,0.569009242
f99f8089688072c369867930674a2f5f,60,0,0,0,0.110451618
fbf102d198ba287a353b0cddc191cb0d,60,156120,8875,88883.4203,0.43067243
fdb56adec625fc4c0438fdc70c97e2dd,60,0,0,0,0.431706153
000c00a0e99903f7255edf24d9ab0b6a,60,233454,141838,210726.4236,0.097353553
19eeafb7e15ffdc347fc9f61116ea605,60,8650740,2117054,8106008.654,0.062969335
1af9d33faff1826077e29e195ac5ef14,60,62445,30927,52151.07517,0.164847863
1b7b4236e27163699013842b23f58639,60,167772155,19488052,117833274.3,0.297658933
23e6fc29cc7fdf127fd57797caec1ef9,60,150994938,79735173,47852127.46,0.68308787
24b701ecd0db088223878f634ae6d43e,60,6441,5238,4712.307421,0.268388849
24f476df91974ae3b048f581ccb793fb,60,0,0,0,0.187873591
2625494724018df4323553ff542e2e5a,60,10858,7966,10468.26819,0.035893517
286b271a873c7b4e190f384e28e4063a,60,2686962,505608,983629.9139,0.633924888
2a5fdd3f3ba34c005a3b110662f2420e,60,402653181,105318998,96995455.28,0.759109179
2b880bc9b8bead31e44c22e9cdb8f25c,60,0,0,0,0.069980293
32ab7472fba2c88bab5ba0c0961b3457,60,26214390,17428082,20831556.3,0.205338888
32cfe384db792f80725b066ae72b087b,60,187,150,149.4105818,0.201012932
39469674a01435b4e00763a53c550bae,60,2103,202,1299.165091,0.382232482
3ab3f2ea66efecc264a7681fc7c5ec26,60,1,0,0.62842066,0.37157934
3b23e436f382689ed501eb22c1b95736,60,15204341,5962913,12662301.93,0.167191664
4170a28cc94f27124d0582470c7a804a,60,79,54,34.88345074,0.558437332
582dff23dc4fe61ae147f9bbffddb682,60,3720,1465,1159.084831,0.688418056
5da7f1a2c0703c294a1b14677c00ab70,60,44040183,16342165,32998633.22,0.250715347
6e0c2e9c32fac15d0b736e7f72760ce0,60,802800,298054,358710.9256,0.55317523
726fd6325dc02b13a68e292891fd74d5,60,633,286,612.2640283,0.032758249
751cbcc1c2e98718b8504bde96824acb,60,434159,93691,358584.9861,0.1740699
79394d52d0794fda6566cbb829fee639,60,17643,13724,15277.10664,0.134098133
7cda77cd212ff9a480f08ca8a91f0eca,60,4849651,1684116,2275843.59,0.53072013
8569bee0f4aba3c064656bff33a63b1f,60,109051897,73551956,74684246.62,0.315149496
91dbcd5baf074fe8be6f39281bf835f2,60,43,9,29.00465487,0.325473142
96b7bd9a421bca1b6a8e2916b9ce9f93,60,1474545,822538,1297166.566,0.120293673
96cc4d1951f719c6cd9340eb9b502315,60,1166,1164,207.0326277,0.822442
9f1da583f2fe3f475c87afdae6abb996,60,71303160,43162445,58673579.83,0.177125112
a28aafe3a71af397e522b57b2d36f0ab,60,9,5,5.060512714,0.43772081
a9448eba34ad3e5c3eff2f19199bad94,60,1073741823,465725025,682604132.6,0.364275361
b28f42d989cfc821a762df290c62f729,60,1073741822,936840048,648204918.9,0.396312125
b50ff253b9fec25367c1a40a8d230e86,60,0,0,0,0.103721846
bf9e293b83ddbb32040aac0c6be221e5,61,0,0,0,0.959365805
cd4c30b63be63dae7decda66c45e6ee5,61,0,0,0,0.13700195
da43ab15b4ab7324d91f3717b2d9e029,61,334,130,221.678706,0.336291299
e48bd34b652bb6ac51fd18fbb523c2b4,61,0,0,0,0.515774475
e5e924358c73cd453d7fb072ef0442aa,61,9,9,8.593929127,0.045118986
e7f180f200d2b3d396c7cf54570eaef2,61,1140850680,397537731,1009010433,0.115563105
f0c25ed4f215935329887ef1cfeb0830,61,0,0,0,0.557366914
f99f8089688072c369867930674a2f5f,61,0,0,0,0.914182585
fbf102d198ba287a353b0cddc191cb0d,61,156120,17892,24767.12227,0.841358428
fdb56adec625fc4c0438fdc70c97e2dd,61,0,0,0,0.301777721
000c00a0e99903f7255edf24d9ab0b6a,61,233454,175893,49596.93239,0.787551585
19eeafb7e15ffdc347fc9f61116ea605,61,8650740,4147649,1422227.435,0.835594708
1af9d33faff1826077e29e195ac5ef14,61,62445,12798,50356.00927,0.193594215
1b7b4236e27163699013842b23f58639,61,167772155,129188531,107955402.6,0.356535638
23e6fc29cc7fdf127fd57797caec1ef9,61,150994938,81113989,27521546.39,0.817731993
24b701ecd0db088223878f634ae6d43e,61,6441,4211,6171.833598,0.041789536
24f476df91974ae3b048f581ccb793fb,61,0,0,0,0.579889879
2625494724018df4323553ff542e2e5a,61,10858,6147,4514.297442,0.584242269
286b271a873c7b4e190f384e28e4063a,61,2686962,1637752,2672315.037,0.005451124
2a5fdd3f3ba34c005a3b110662f2420e,61,402653181,357470934,202643479.7,0.49672947
2b880bc9b8bead31e44c22e9cdb8f25c,61,0,0,0,0.690460652
32ab7472fba2c88bab5ba0c0961b3457,61,26214390,17942638,22938896.18,0.124950221
32cfe384db792f80725b066ae72b087b,61,187,49,151.3260643,0.19076971
39469674a01435b4e00763a53c550bae,61,2103,1942,1674.723868,0.203650086
3ab3f2ea66efecc264a7681fc7c5ec26,61,1,0,0.264838119,0.735161881
3b23e436f382689ed501eb22c1b95736,61,15204341,14778686,44840.55363,0.997050806
4170a28cc94f27124d0582470c7a804a,61,79,18,34.66778761,0.561167245
582dff23dc4fe61ae147f9bbffddb682,61,3720,734,677.211912,0.817953787
5da7f1a2c0703c294a1b14677c00ab70,61,44040183,4828005,3500037.141,0.920526281
6e0c2e9c32fac15d0b736e7f72760ce0,61,802800,526599,459889.6534,0.427142933
726fd6325dc02b13a68e292891fd74d5,61,633,252,567.3862489,0.103655215
751cbcc1c2e98718b8504bde96824acb,61,434159,35986,194947.4722,0.55097678
79394d52d0794fda6566cbb829fee639,61,17643,919,14016.60269,0.205543123
7cda77cd212ff9a480f08ca8a91f0eca,61,4849651,3586725,570513.7463,0.882359834
8569bee0f4aba3c064656bff33a63b1f,61,109051897,12089556,10335598.37,0.905223122
91dbcd5baf074fe8be6f39281bf835f2,61,43,38,0.142120527,0.996694871
96b7bd9a421bca1b6a8e2916b9ce9f93,61,1474545,966454,703431.177,0.522950349
96cc4d1951f719c6cd9340eb9b502315,61,1166,541,5.419482457,0.995352073
9f1da583f2fe3f475c87afdae6abb996,61,71303160,33466000,3045248.13,0.95729154
a28aafe3a71af397e522b57b2d36f0ab,61,9,3,1.034469427,0.885058953
a9448eba34ad3e5c3eff2f19199bad94,61,1073741823,518518440,791489985.5,0.262867508
b28f42d989cfc821a762df290c62f729,61,1073741822,135969699,1070596682,0.00292914
b50ff253b9fec25367c1a40a8d230e86,61,0,0,0,0.854489384
bf9e293b83ddbb32040aac0c6be221e5,62,0,0,0,0.026741244
cd4c30b63be63dae7decda66c45e6ee5,62,0,0,0,0.131035953
da43ab15b4ab7324d91f3717b2d9e029,62,334,286,250.1186038,0.251141905
e48bd34b652bb6ac51fd18fbb523c2b4,62,0,0,0,0.04897797
e5e924358c73cd453d7fb072ef0442aa,62,9,0,0.588983487,0.93455739
e7f180f200d2b3d396c7cf54570eaef2,62,1140850680,880232698,758618324.2,0.335041529
f0c25ed4f215935329887ef1cfeb0830,62,0,0,0,0.162689296
f99f8089688072c369867930674a2f5f,62,0,0,0,0.990386542
fbf102d198ba287a353b0cddc191cb0d,62,156120,25692,37831.63624,0.757675914
fdb56adec625fc4c0438fdc70c97e2dd,62,0,0,0,0.715627025
000c00a0e99903f7255edf24d9ab0b6a,62,233454,57233,171786.4513,0.26415289
19eeafb7e15ffdc347fc9f61116ea605,62,8650740,8143048,6709285.149,0.224426448
1af9d33faff1826077e29e195ac5ef14,62,62445,24117,18933.61343,0.696795365
1b7b4236e27163699013842b23f58639,62,167772155,76678643,91927609.35,0.452068734
23e6fc29cc7fdf127fd57797caec1ef9,62,150994938,95200402,8757070.094,0.942004214
24b701ecd0db088223878f634ae6d43e,62,6441,6223,582.7087952,0.909531316
24f476df91974ae3b048f581ccb793fb,62,0,0,0,0.647050945
2625494724018df4323553ff542e2e5a,62,10858,419,2702.347529,0.751119218
286b271a873c7b4e190f384e28e4063a,62,2686962,1060046,1375520.274,0.488076023
2a5fdd3f3ba34c005a3b110662f2420e,62,402653181,267198855,198684460.1,0.506561802
2b880bc9b8bead31e44c22e9cdb8f25c,62,0,0,0,0.925552008
32ab7472fba2c88bab5ba0c0961b3457,62,26214390,15347035,16020091.66,0.388881768
32cfe384db792f80725b066ae72b087b,62,187,38,185.4964119,0.008040578
39469674a01435b4e00763a53c550bae,62,2103,808,144.2399965,0.93141227
3ab3f2ea66efecc264a7681fc7c5ec26,62,1,0,0.826367629,0.173632371
3b23e436f382689ed501eb22c1b95736,62,15204341,13041696,13947865.12,0.082639286
4170a28cc94f27124d0582470c7a804a,62,79,75,20.10848006,0.745462278
582dff23dc4fe61ae147f9bbffddb682,62,3720,861,2701.671716,0.273744162
5da7f1a2c0703c294a1b14677c00ab70,62,44040183,39918253,23694484.37,0.461980338
6e0c2e9c32fac15d0b736e7f72760ce0,62,802800,318050,561628.8867,0.300412448
726fd6325dc02b13a68e292891fd74d5,62,633,279,615.7643603,0.027228499
751cbcc1c2e98718b8504bde96824acb,62,434159,32828,248690.292,0.427190748
79394d52d0794fda6566cbb829fee639,62,17643,17125,14839.7328,0.158888352
7cda77cd212ff9a480f08ca8a91f0eca,62,4849651,277397,2840399.266,0.414308521
8569bee0f4aba3c064656bff33a63b1f,62,109051897,33875212,21310414.56,0.804584651
91dbcd5baf074fe8be6f39281bf835f2,62,43,28,18.28849108,0.574686254
96b7bd9a421bca1b6a8e2916b9ce9f93,62,1474545,564177,1354083.004,0.08169435
96cc4d1951f719c6cd9340eb9b502315,62,1166,917,715.1908149,0.386628804
9f1da583f2fe3f475c87afdae6abb996,62,71303160,19885106,48740326.07,0.316435259
a28aafe3a71af397e522b57b2d36f0ab,62,9,6,0.311897166,0.965344759
a9448eba34ad3e5c3eff2f19199bad94,62,1073741823,732360145,84871698.9,0.920957071
b28f42d989cfc821a762df290c62f729,62,1073741822,333005679,169122127.4,0.842492745
b50ff253b9fec25367c1a40a8d230e86,62,0,0,0,0.45708051
bf9e293b83ddbb32040aac0c6be221e5,63,0,0,0,0.283954544
cd4c30b63be63dae7decda66c45e6ee5,63,0,0,0,0.447042885
da43ab15b4ab7324d91f3717b2d9e029,63,334,305,155.2287519,0.535243258
e48bd34b652bb6ac51fd18fbb523c2b4,63,0,0,0,0.29004323
e5e924358c73cd453d7fb072ef0442aa,63,9,9,0.168772264,0.981247526
e7f180f200d2b3d396c7cf54570eaef2,63,1140850680,108907297,651433620.7,0.428993091
f0c25ed4f215935329887ef1cfeb0830,63,0,0,0,0.579086316
f99f8089688072c369867930674a2f5f,63,0,0,0,0.247620105
fbf102d198ba287a353b0cddc191cb0d,63,156120,26614,8089.451012,0.948184403
fdb56adec625fc4c0438fdc70c97e2dd,63,0,0,0,0.728751403
000c00a0e99903f7255edf24d9ab0b6a,63,233454,52230,136695.5221,0.414464853
19eeafb7e15ffdc347fc9f61116ea605,63,8650740,5254645,3482397.467,0.597445136
1af9d33faff1826077e29e195ac5ef14,63,62445,9636,17321.63273,0.722609773
1b7b4236e27163699013842b23f58639,63,167772155,121432370,89014577.12,0.469431759
23e6fc29cc7fdf127fd57797caec1ef9,63,150994938,39012265,35690361.74,0.763632065
24b701ecd0db088223878f634ae6d43e,63,6441,4180,768.1340411,0.880743046
24f476df91974ae3b048f581ccb793fb,63,0,0,0,0.782061921
2625494724018df4323553ff542e2e5a,63,10858,6826,3714.066709,0.657941913
286b271a873c7b4e190f384e28e4063a,63,2686962,2028794,1539692.786,0.426976345
2a5fdd3f3ba34c005a3b110662f2420e,63,402653181,114789633,327843983,0.185790654
2b880bc9b8bead31e44c22e9cdb8f25c,63,0,0,0,0.489272572
32ab7472fba2c88bab5ba0c0961b3457,63,26214390,4785629,21481861.84,0.180531691
32cfe384db792f80725b066ae72b087b,63,187,109,137.0445405,0.267141495
39469674a01435b4e00763a53c550bae,63,2103,163,1226.962063,0.416565828
3ab3f2ea66efecc264a7681fc7c5ec26,63,1,0,0.791447757,0.208552243
3b23e436f382689ed501eb22c1b95736,63,15204341,8309434,2898384.448,0.809371255
4170a28cc94f27124d0582470c7a804a,63,79,59,21.5236101,0.727549239
582dff23dc4fe61ae147f9bbffddb682,63,3720,2518,2287.281606,0.385139353
5da7f1a2c0703c294a1b14677c00ab70,63,44040183,21882671,29556497.96,0.328874316
6e0c2e9c32fac15d0b736e7f72760ce0,63,802800,468571,256749.1102,0.680182972
726fd6325dc02b13a68e292891fd74d5,63,633,567,610.639726,0.035324287
751cbcc1c2e98718b8504bde96824acb,63,434159,195707,58039.14815,0.866318219
79394d52d0794fda6566cbb829fee639,63,17643,15021,3138.18289,0.822128726
7cda77cd212ff9a480f08ca8a91f0eca,63,4849651,174735,1997183.187,0.588180018
8569bee0f4aba3c064656bff33a63b1f,63,109051897,86411458,23890596.12,0.780924525
91dbcd5baf074fe8be6f39281bf835f2,63,43,38,13.66357866,0.682242357
96b7bd9a421bca1b6a8e2916b9ce9f93,63,1474545,87170,1296706.758,0.120605504
96cc4d1951f719c6cd9340eb9b502315,63,1166,810,653.3381664,0.439675672
9f1da583f2fe3f475c87afdae6abb996,63,71303160,31132252,54389197.95,0.237211956
a28aafe3a71af397e522b57b2d36f0ab,63,9,8,4.925752288,0.45269419
a9448eba34ad3e5c3eff2f19199bad94,63,1073741823,426430189,685585101,0.361499118
b28f42d989cfc821a762df290c62f729,63,1073741822,297247076,1073582776,0.000148123
b50ff253b9fec25367c1a40a8d230e86,63,0,0,0,0.592231957
bf9e293b83ddbb32040aac0c6be221e5,64,0,0,0,0.174710066
cd4c30b63be63dae7decda66c45e6ee5,64,0,0,0,0.543967139
da43ab15b4ab7324d91f3717b2d9e029,64,334,242,55.05562524,0.835162799
e48bd34b652bb6ac51fd18fbb523c2b4,64,0,0,0,0.404352202
e5e924358c73cd453d7fb072ef0442aa,64,9,2,2.671671035,0.703147663
e7f180f200d2b3d396c7cf54570eaef2,64,1140850680,846797583,358885508.2,0.685422891
f0c25ed4f215935329887ef1cfeb0830,64,0,0,0,0.650226969
f99f8089688072c369867930674a2f5f,64,0,0,0,0.358261567
fbf102d198ba287a353b0cddc191cb0d,64,156120,5133,107577.1973,0.310932633
fdb56adec625fc4c0438fdc70c97e2dd,64,0,0,0,0.161115772
000c00a0e99903f7255edf24d9ab0b6a,64,233454,94245,219065.3586,0.061633732
19eeafb7e15ffdc347fc9f61116ea605,64,8650740,60060,1088638.627,0.874156589
1af9d33faff1826077e29e195ac5ef14,64,62445,5143,4034.691167,0.935388083
1b7b4236e27163699013842b23f58639,64,167772155,131702148,151317687.7,0.098076271
23e6fc29cc7fdf127fd57797caec1ef9,64,150994938,115032513,32231247.39,0.786540875
24b701ecd0db088223878f634ae6d43e,64,6441,606,93.44017612,0.985492909
24f476df91974ae3b048f581ccb793fb,64,0,0,0,0.097308148
2625494724018df4323553ff542e2e5a,64,10858,9408,3809.160913,0.649183928
286b271a873c7b4e190f384e28e4063a,64,2686962,672188,886965.1472,0.669900376
2a5fdd3f3ba34c005a3b110662f2420e,64,402653181,244220437,114544214.1,0.715526365
2b880bc9b8bead31e44c22e9cdb8f25c,64,0,0,0,0.299952492
32ab7472fba2c88bab5ba0c0961b3457,64,26214390,2300725,8205096.396,0.687000293
32cfe384db792f80725b066ae72b087b,64,187,61,74.31111172,0.602614376
39469674a01435b4e00763a53c550bae,64,2103,935,717.8097012,0.658673466
3ab3f2ea66efecc264a7681fc7c5ec26,64,1,0,0.197108878,0.802891122
3b23e436f382689ed501eb22c1b95736,64,15204341,9723843,2576985.933,0.830509857
4170a28cc94f27124d0582470c7a804a,64,79,31,17.65758853,0.776486221
582dff23dc4fe61ae147f9bbffddb682,64,3720,3511,3275.974808,0.119361611
5da7f1a2c0703c294a1b14677c00ab70,64,44040183,36711439,3634582.76,0.917471216
6e0c2e9c32fac15d0b736e7f72760ce0,64,802800,562687,199632.5269,0.751329687
726fd6325dc02b13a68e292891fd74d5,64,633,433,21.88738736,0.965422769
751cbcc1c2e98718b8504bde96824acb,64,434159,415598,113060.1572,0.73958813
79394d52d0794fda6566cbb829fee639,64,17643,13609,11417.92438,0.352835437
7cda77cd212ff9a480f08ca8a91f0eca,64,4849651,1199729,579226.0988,0.880563344
8569bee0f4aba3c064656bff33a63b1f,64,109051897,44829011,94133098,0.13680458
91dbcd5baf074fe8be6f39281bf835f2,64,43,30,8.698702457,0.797704594
96b7bd9a421bca1b6a8e2916b9ce9f93,64,1474545,571250,428560.6613,0.709360744
96cc4d1951f719c6cd9340eb9b502315,64,1166,386,962.2812208,0.174715934
9f1da583f2fe3f475c87afdae6abb996,64,71303160,13065604,40949597.21,0.425697301
a28aafe3a71af397e522b57b2d36f0ab,64,9,4,2.633426834,0.707397018
a9448eba34ad3e5c3eff2f19199bad94,64,1073741823,690405497,295110174.3,0.725157232
b28f42d989cfc821a762df290c62f729,64,1073741822,270848548,816804080.5,0.239291919
b50ff253b9fec25367c1a40a8d230e86,64,0,0,0,0.358410239
bf9e293b83ddbb32040aac0c6be221e5,65,0,0,0,0.879178193
cd4c30b63be63dae7decda66c45e6ee5,65,0,0,0,0.182298346
da43ab15b4ab7324d91f3717b2d9e029,65,334,61,244.7933171,0.267085877
e48bd34b652bb6ac51fd18fbb523c2b4,65,0,0,0,0.272308353
e5e924358c73cd453d7fb072ef0442aa,65,9,6,8.12439534,0.097289407
e7f180f200d2b3d396c7cf54570eaef2,65,1140850680,235389988,71132009.76,0.937650026
f0c25ed4f215935329887ef1cfeb0830,65,0,0,0,0.147289811
f99f8089688072c369867930674a2f5f,65,0,0,0,0.963039741
fbf102d198ba287a353b0cddc191cb0d,65,156120,75689,43933.33875,0.718592501
fdb56adec625fc4c0438fdc70c97e2dd,65,0,0,0,0.431676334
000c00a0e99903f7255edf24d9ab0b6a,65,233454,129872,134727.9792,0.422892822
19eeafb7e15ffdc347fc9f61116ea605,65,8650740,4681069,3914028.641,0.547549846
1af9d33faff1826077e29e195ac5ef14,65,62445,53015,36284.23859,0.41894085
1b7b4236e27163699013842b23f58639,65,167772155,85971252,154570460.8,0.078688231
23e6fc29cc7fdf127fd57797caec1ef9,65,150994938,141381563,4711909.97,0.968794252
24b701ecd0db088223878f634ae6d43e,65,6441,3602,1634.704543,0.7462033
24f476df91974ae3b048f581ccb793fb,65,0,0,0,0.388167942
2625494724018df4323553ff542e2e5a,65,10858,6639,3024.625429,0.721438071
286b271a873c7b4e190f384e28e4063a,65,2686962,2570151,447874.5841,0.833315624
2a5fdd3f3ba34c005a3b110662f2420e,65,402653181,148043878,47186657.07,0.882810669
2b880bc9b8bead31e44c22e9cdb8f25c,65,0,0,0,0.100913608
32ab7472fba2c88bab5ba0c0961b3457,65,26214390,7345210,8722928.359,0.667246563
32cfe384db792f80725b066ae72b087b,65,187,184,45.70828396,0.755570674
39469674a01435b4e00763a53c550bae,65,2103,279,1714.715876,0.18463344
3ab3f2ea66efecc264a7681fc7c5ec26,65,1,0,0.363537434,0.636462566
3b23e436f382689ed501eb22c1b95736,65,15204341,9017746,14366748.63,0.055089028
4170a28cc94f27124d0582470c7a804a,65,79,62,65.99333722,0.164641301
582dff23dc4fe61ae147f9bbffddb682,65,3720,2566,3635.177795,0.022801668
5da7f1a2c0703c294a1b14677c00ab70,65,44040183,5075704,1231017.852,0.972047849
